id_film,id_section,id_section2,id_section3,title,title_es,title_en,title_orig,id_country1,id_country2,id_country3,id_country4,year_,plot,synopsis_es,synopsis_en,tagline,duration,color,id_filmcolor,id_filmformat,director,id_director1,id_director2,id_director3,id_director4,id_director5,id_director6,id_director7,id_director8,id_director9,id_director10,id_director11,id_director12,id_director13,id_director14,id_genres_list,cast_,prodteam,published,contact_title,contact_person,contact_address1,contact_address2,contact_zipcode,contact_city,contact_state,contact_id_country,contact_email1,contact_email2,contact_website,contact_phone1,contact_phone2,contact_fax,contact_info,id_youtube,url_ticket,filepic1,filepic2,filepic3,filepic4,filepic5,filepic_logo,created_ts,updated_ts,id_event1,id_event2,id_event3,id_event4,duration_sec,tags,id_country5,id_country6,id_country7,id_country8
232,123,NULL,NULL,La verdad de la milanesa,,The Truth of the Milanesa,,13,0,0,0,2013,NULL,"La milanesa, para los argentinos, es más que una simple feta de carne marinada, rebozada con pan rallado, frita o al horno. Todos creen que su madre hace la mejor milanesa del mundo. Y la otra mujer de su vida, su pareja, queda en la eterna lucha de saber cuál es el secreto, dónde está la magia para hacer esa milanesa única.
La verdad de la milanesa es un secreto que cada mujer guarda.","For the Argentine people, the milanesa is more than just a marinated and breaded slice of beef you either fry or bake. Everyone believes their mother has the best recipe in the world. And the other women, our other halves, are stuck with the eternal struggle to find out the secret, the magic trick to make that unique milanesa.
The truth of the milanesa is a secret every woman keeps. ",NULL,10,NULL,1,11,NULL,285,286,0,0,0,0,0,0,0,0,0,0,0,0,,"Nadia Arce, Cristian Delfino, Carolina Ruscino","E: Javier Rodríguez, Agustín Alcaraz    
G, S, DA: Javier Rodríguez 
F: Giselle Repetto, 
Pablo Arzagot 
M: Maximiliano Frosio
P: Julián Villalba, Javier Rodríguez, Agustín Alcaraz
PE: Agustín Alcaraz, Javier Rodríguez
CP: Readymade 
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,ZFhYoVp1Nic,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130031,la_verdad_de_la_milanesa_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 15:56,27/03/2013 19:38,0,0,0,0,,NULL,0,0,0,0
233,12,NULL,NULL,La Nuit d’en face ,La noche de enfrente ,Night Across the Street ,,82,46,0,0,2012,NULL,"La película-testamento de Ruiz es la enorme Misterios de Lisboa (exhibida en el Bafici ‘11). Sin embargo en ésta, su película póstuma, es imposible no encontrar algo de vuelta a los orígenes y de despedida a un mismo tiempo. Destaca una idea de continuidad, un pensar lo espiritual o religioso como componente de la cotidianeidad, un universo sin claras fronteras entre las distintas vidas. Tres edades en la existencia de un hombre narradas (es una manera de decir) con base en la relación con personajes históricos (Beethoven) o de fantasía (el pirata de la pata de palo). Los límites de la realidad y lo onírico, entre el mundo de los vivos y de los muertos, están siempre en duda, difuminados y confundiéndose. Efectivamente hay muchos elementos para pensar que Ruiz tenía a la muerte muy presente al realizar esta película, que en sus mejores momentos posee el ánimo juguetón del surrealismo, con trozos del guion que parecen fruto de la escritura automática o de la asociación libre. En particular se disfrutan los juegos de palabras, que parecen decirnos que –en definitiva– esta vida y el más allá no son más que eso, un juego de palabras. Fernando E. Juan Lima
","Ruiz’s testament-film was the enormous Mysteries of Lisbon (screened in Bafici ‘11) However, in this one, his posthumous film, it’s impossible not to find a return to the origins and, at the same time, a farewell. The film stresses an idea of continuity, a way of thinking spirituality and religiousness as components of everyday life, a universe without clear borders between different lives. Three ages in the existence of a man are narrated (to put it somehow) based on his relationships with historical characters (Beethoven) or fantasy ones (a pirate with a wooden leg). The limits of reality and dream, between the world of the living and the one of the dead, are always questioned, blurred, and confusing. There are indeed several elements to believe Ruiz had the idea of death very present at the time of making this film, which in its finest parts possesses the playful spirit of surrealism, with portions of the script that seem as the result of automatic writing or free association. The ones particularly enjoyable are the word games, which seem to tell us that in the end, this life and the beyond are no more than that: a word game. FEJL
",NULL,110,NULL,1,8,NULL,118,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Christian Vadim, Sergio Hernández, Valentina Vargas, Chamila Rodríguez","G: Raúl Ruiz 
F: Inti Briones
E: Valeria Sarmiento, Raúl Ruiz, Christian Aspee
DA: Raúl Ruiz 
S: Roberto Espinoza, Felipe Zabala 
M: Jorge Arriagada
P: Daniela Salazar 
CP: Margo Cinéma, Suricato

",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,egBwGe4jo_c,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130225,la_nuit_dren_face_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 15:56,27/03/2013 15:36,0,0,0,0,,NULL,0,0,0,0
234,12,NULL,NULL,Orléans ,,,Orleans,82,0,0,0,2012,NULL,"Ante un film como Orleans resulta imposible no hacer segundas lecturas y adivinar, ahí oculto, un retrato despiadado de los momentos previos al derrumbamiento de una idea: la de una Europa grande, unida y de puro bienestar. 
Orleans, año 2011. Está Sylvia, una hermosa joven rusa recién llegada a Francia. Y está Joanne, una sensual bailarina de origen tunecino. Ambas, amigas y compañeras en un club de striptease de la ciudad, están convencidas de que un breve lapso de tiempo trabajando en el caño será más que suficiente para ahorrar un dinero y retomar sus respectivas vidas. Entre tanto, las dos tendrán en sus cuerpos, en su modo de bailar o en la picardía de sus réplicas, las herramientas ideales para manejar las expectativas de cada cliente, para establecer una ley de oferta y demanda en la que salen siempre beneficiadas. 
El día en que la ciudad conmemora su liberación seis siglos atrás gracias a Juana, la Santa, la Mártir, la Doncella de Orleans, Sylvia y Joanne deciden participar de las celebraciones con entusiasmo: de las truculentas ceremonias religiosas a los juegos tradicionales o un conato de rave party. La memoria también era esto. Fran Gayo","Faced with a film like Orleans it’s impossible not to make second interpretations and hint a hidden and ruthless portrait of the moments prior to the crash of an idea: the one of a giant, united, and well-fare Europe. Orleans, 2011. There’s Sylvia, a beautiful young Russian who just arrived in France. And there’s Joanne, a sensual Tunisian dancer. They’re friends and colleagues in a city strip-club, and they’re convinced that a short period working on the pole will be enough to save some money so they can continue with their lives. In the meantime, they both will have their bodies, their dancing, and their witty come-backs as the tools to handle the expectations of each client, and establish a law of supply and demand from which they always come out winning. 
On the day the city celebrates its liberation six centuries ago –thanks to Joanne of Arc, the Martyr, the Maiden of Orleans– Sylvia and Joanne decide to participate in the celebrations with enthusiasm: from creepy religious ceremonies to traditional games or an attempted rave party. Memory was also this. FG",NULL,60,NULL,1,8,NULL,119,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Andréa Brusque, Julia Auchynnikava","G: Virgil Vernier 
F: Tom Harari
E: Eulalie Korenfeld, Emma Augier
S: Simon Apostolou
P: Jean-Christophe Reymond
CP: Kazak Productions
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130001,orleans_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 15:59,27/03/2013 16:04,0,0,0,0,,NULL,0,0,0,0
235,12,NULL,NULL,Outrage Beyond,Atrocidad más allá,,Autoreiji: Biyondo ,114,0,0,0,2012,NULL,"Cuando al comienzo de Outrage Beyond la policía japonesa draga un auto que contiene los cuerpos de un policía asesinado y la anfitriona de un boliche, la evidencia sugiere que el poderoso clan yakuza Sanno –que fue visto por última vez tratando de deshacerse de la competencia en Outrage, la película de Kitano de 2010– está intentando ser más de lo que puede ser, o al menos más de lo que puede soportar el corrupto policía anti-yakuza Kataoka. Kato, el joven inmaduro que lidera el clan Sanno, no tiene ningún respeto por las viejas formas de repartirse el poder y convivir con la policía, y parece que ha llegado la hora de un cambio en la dinámica de poder. Así que Kataoka convoca al renegado yakuza Otomo (Kitano) –a quien se presumía muerto pero de hecho sólo estaba enfriándose en prisión– y rápidamente una nueva batalla real entre clanes comienza a tramarse. En esta superior secuela, el deadpan Kitano dirige las cosas de manera bastante directa, mostrando la acción en planos generales en un cuidado y elegante widescreen salpicado de estallidos súbitos y despiadados de violencia. El resultado es un film de yakuzas de primer nivel, hecho por un maestro del género. Festival de Cine de Nueva York
","When Japanese police dredge up a car containing the bodies of an assassinated cop and a nightclub hostess at the start of Outrage Beyond, the evidence suggests that the powerful Sanno yakuza clan –last seen trying to rid itself of the competition in Kitano’s 2010 Outrage– has gotten a little too big for its britches, or at least for the comfort level of corrupt anti-yakuza cop Kataoka. The callow young Sanno boss Kato has no respect for the old ways of power-sharing and police glad-handing, and a power shift seems in order. So Kataoka calls the renegade yakuza Otomo (Kitano), believed dead but in fact just cooling his heels in prison, and before long a new inter-clan battle royale is brewing. In this superior sequel, the deadpan Kitano plays things relatively straight, laying out the action in sleek, elegant, widescreen master shots punctuated by sudden, merciless bursts of violence. The result is a first-rate yakuza picture by a master of the genre. NYFF",NULL,110,NULL,1,2,NULL,120,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Beat Takeshi, Toshiyuki Nishida, Tomokazu Miura, Ryo Kase, Hideo Nakano","G: Takeshi Kitano 
F: Katsumi Yanagijima
E: Yoshinori Ota 
DA: Norihiro Isoda
S: Yoshifumi Kureishi 
M: Keiichi Suzuki
P: Mori Masayuki, Yoshida Takio
CP: Office Kitano, Bandai Visual
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,XyBw0SKlBMo,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130328,outrage_beyond_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 16:01,27/03/2013 16:05,0,0,0,0,,NULL,0,0,0,0
236,12,NULL,NULL,Ouvir o rio: Uma escultura sonora de Cildo Meireles ,Oír al río: Una escultura sonora de Cildo Meireles ,Listening to the River: A Sound Sculpture  by Cildo Meireles ,,33,0,0,0,2012,NULL,"Un proceso a tener (muy) en cuenta: a un artista plástico se le comisiona la realización de una obra relacionada con el agua, y al mismo tiempo a una directora se le pide que registre la creación de dicha obra conceptual. Lo que nos llega es una película que contiene ambas contingencias, pero que se alza por encima de ellas y termina por ser más grande que el encargo que la generó y, muy posiblemente, más potente que el propio proceso que le dio vida. Filmando al artista conceptual Cildo Meireles en busca de los sonidos de las cuencas de los principales ríos de Brasil para la obra “Rio Oir”, la directora Marcela Lordy no se fija en límites: explora todas las posibilidades de registrar a Meireles y a su equipo grabando los sonidos de los ríos pero no se detiene en la artesanía ni en sus explicaciones, sino que se arriesga con su propia visión de esa gente registrando una cotidianeidad invisible y redondea una suite hipnótica y deslumbrante, que bien podría llamarse “La vida secreta del agua”. Marcelo Panozzo","A process we need to have (very much) in mind: an artist is commissioned to do a work of art related to water, and, at the same time, a director is asked to document the creation of said conceptual work. What we get is a film that contains both contingencies, but rises above them and ends up being greater than the assignment that generated it and, quite possibly, more potent than the very process that brought it to life. As she films conceptual artist Cildo Meireles as he pursues the sounds from the basins of the main Brazilian rivers for the piece “Rio Oir”, director Marcela Lordy has no limits: she explores every possible way of capturing Meireles and his team as they record the sounds of the rivers, but she doesn’t go deep into the issues of craftsmanship or its explanations. Rather, she takes a risk and offers her own vision about these people who capture an invisible everyday life, and rounds up a hypnotic, dazzling suite that may very well be called “The Secret Life of Water”. MP 
",NULL,79,NULL,1,8,NULL,121,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"G: Marcela Lordy, Thiago Dottori 
F: Janice d’Avila 
E: Yuri Amaral
S: Ricardo Reis, Miriam Biderman
M: Sergio Kafejian 
P: Paulo Dantas, Carol Dantas 
PE: Carol Dantas
CP: Itaú Cultural, Movie&Art",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,i9s_xSr51Ik,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130329,ouvir_o_rio_uma_escultura_sonora_de_cildo_meireles_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 16:06,27/03/2013 16:05,0,0,0,0,,NULL,0,0,0,0
237,12,NULL,NULL,Paradise:Love ,Paraíso:Amor ,,Paradies:Liebe,17,4,82,0,2012,NULL,,,NULL,120,NULL,1,8,NULL,122,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Margarethe Tiesel, Peter Kazungu, Inge Maux, Dunja Sowinetz, Helen Brugat","G: Ulrich Seidl, Veronika Franz
F: Wolfgang Thaler, Ed Lachman 
E: Christof Schertenleib
DA: Renate Martin, Andreas Donhauser 
S: Ekkehart Baumung
P: Ulrich Seidl 
CP: Ulrich Seidl Film Produktion, Tatfilm, Parisienne de Production 

",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,1eCj_Mh9Hwk,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130337,paradise_love_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 16:10,27/03/2013 16:07,0,0,0,0,,NULL,0,0,0,0
238,12,NULL,NULL,Paradise:Faith ,Paraíso:Fe ,,Paradies:Glaube ,17,4,82,0,2012,NULL,,,NULL,113,NULL,1,8,NULL,122,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Maria Hofstätter, Nabil Saleh","G: Ulrich Seidl, Veronika Franz
F: Wolfgang Thaler, Ed Lachman 
E: Christof Schertenleib 
DA: Renate Martin, Andreas Donhauser
S: Ekkehart Baumung 
P: Ulrich Seidl 
CP: Ulrich Seidl Film Produktion, Tatfilm, Parisienne de Production ",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130335,paradise_faith_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 16:13,27/03/2013 16:06,0,0,0,0,,NULL,0,0,0,0
239,12,NULL,NULL,Paradise:Hope ,Paraíso:Esperanza,,Paradies:Hoffnung ,17,4,82,0,2012,NULL,,,NULL,91,NULL,1,8,NULL,122,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Melanie Lenz, Joseph Lorenz, Michael Thomas, Vivian Bartsch, Verena Lehbauer","G: Ulrich Seidl, Veronika Franz
F: Wolfgang Thaler, Ed Lachman 
E: Christof Schertenleib
DA: Renate Martin, Andreas Donhauser 
S: Ekkehart Baumung 
P: Ulrich Seid
CP: Ulrich Seidl Film Produktion, Tatfilm, Parisienne de Production 
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,9wIZ-0sdcSc,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130336,paradise_hope_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 16:16,27/03/2013 16:07,0,0,0,0,,NULL,0,0,0,0
240,12,NULL,NULL,La Paz en Buenos Aires,,,,13,0,0,0,2013,NULL,"Buena parte del atractivo que posee la ciudad de Buenos Aires tiene que ver con la variedad de gente y las culturas que reúne en su espacio. De qué otra manera se podría explicar que la ciudad disfrute, entre otras cosas, de un circuito de lucha libre al estilo mexicano, pero llevado a cabo por la comunidad boliviana. “El ciclón”, “La leyenda azul”, “El gran campeón boliviano” son algunos de los títulos con los que se conoce a Erasmo Chambi, quien además de todo eso es padre de un hijo (el “Ciclón Jr.”, por supuesto) a quien pretende dejar el legado de toda su vida. 
Las relaciones de la lucha libre con el cine son impensadas pero ahí están: el protagonista solitario llevando adelante cada show contra todo tipo de obstáculos, confeccionando los volantes que anuncian las peleas, analizando grabaciones para mejorar la performance, haciéndose cargo de la prensa, del marketing, del vestuario. Y muchas veces para un público reducido. 
Charras logra una gran combinación entre el relato de iniciación, el documental de observación y el film deportivo, en el marco de una saga familiar, al tiempo que descubre un mundo escondido y fascinante. Leandro Listorti
","A good portion of the city of Buenos Aires’ appeal is related to the variety of people and cultures living in it. How else could you explain that the city has, among other things, a wrestling circuit like the one in Mexico, only this one is carried on by the Bolivian community. “The Cyclone”, “The Blue Legend”, “The Great Bolivian Champion”, are some of the titles by which people know Erasmo Chambi, who apart from all that is also the father to a boy (“Cyclone Jr.”, of course) to whom he intends to leave his lifelong legacy. 
The connections between wrestling and cinema are unimaginable, but there they are: the lonely protagonist carrying on each show against all kinds of obstacles, making the brochures that advertise the matches, analyzing tapes to improve performances, handling the press, the marketing, and the costumes –and most times, for a reduced audience. 
Charras achieves a great combination of a coming-of-age story, an observation documentary, and a sports film within the context of a family saga, while also discovering a hidden and fascinating world. LL",NULL,70,NULL,1,8,NULL,123,0,0,0,0,0,0,0,0,0,0,0,0,0,,Erasmo Chambi,"G, E: Marcelo Charras 
F: Guido Lublinsky
DA: Fernando Charras 
S: Javier Farina
P: Marcelo Charras, Daniel Werner
PE: Daniel Werner 
CP: Werner Cine
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,QREfi_wIMr0,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130228,la_paz_en_buenos_aires_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 16:20,08/04/2013 16:32,0,0,0,0,,NULL,0,0,0,0
241,12,NULL,NULL,The Persian Crocodile ,El cocodrilo persa ,,Das persische Krokodil ,17,0,0,0,2012,NULL,"Sur de Irán. Un cocodrilo quedó atrapado en un pequeño dique de concreto. Y no sale, no puede ni quiere. Pero hay que sacarlo. A eso se dirigen dos oficiales, sin demasiados instrumentos ni grandes medios tecnológicos. Pero igualmente se disponen a sacar de ahí al cocodrilo y devolverlo al río. El cocodrilo es grande, fiero y, digamos, terco y malhumorado. Seguro que si le explicaran que si se dejara agarrar volvería al río, a comer peces y aves y probablemente vacas, saldría muy contento, pero bueno, es un cocodrilo, y resiste los intentos de ser rescatado una y otra vez. Se mueve con una velocidad que asusta, los lugareños van y vienen, se acercan demasiado y a veces se alejan prudentemente. Este documental permanece al pie de los recurrentes intentos, y así construye un atractivo relato, con la paciencia suficiente para encontrar muchos momentos de extraordinaria tenacidad, tanto en el bando humano como en el lado animal. Y para ofrecer un suspenso real, cercano, crudo, filoso, con un bicho realmente tan fotogénico como recalcitrante. Javier Porta Fouz","Southern Iran. A crocodile got caught in a small concrete dam. And it won’t come out; it can’t and it won’t. But it has to come out. Two officers set out to do it, without too many gadgets or technological means. But, nonetheless, they try to take the crocodile out of there and return it to the river. The crocodile is big, fierce, and, let’s say, stubborn and grumpy. Surely if they would explain to him that if he lets itself get unstuck, he would be able to return to the river and eat fishes, birds and probably cows, he would come out happily. But hey, he’s a crocodile, and he resists the rescue attempts over and over again. He moves at a scary speed; the locals come and go, they get too close and sometimes move away prudently. This documentary follows those recurring attempts, and in doing so, it builds up an attractive story with enough patience to find lots of moments of extraordinary tenacity, both human and animal. And to offer a real, close, raw, sharp suspense, with a creature that is really as photogenic as it is obstinate. JPF
",NULL,58,NULL,1,11,NULL,124,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"G: Tom-Dariush Allahyari 
F: Moin Najari, 
Alireza Esmat Panah, Maziyar Moshtagh Gohary
E: Daniel Kundi 
M: Faszle Khaleg, Maste Tavakoli
CP: Allahyari Filmproduktion
CD: Maziyar Moshtagh Gohary",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130081,the_persian_crocodile_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 16:23,27/03/2013 20:08,0,0,0,0,,NULL,0,0,0,0
242,12,NULL,NULL,La plaga ,,The Plague,,73,0,0,0,2013,NULL,"Hasta finales de los sesenta, Gallecs era un espacio bucólico de la Catalunya rural, sin embargo, el expansionismo de las áreas urbanas y la industrialización desbocada hicieron de este lugar un territorio hundido entre autopistas y polígonos en el extrarradio de Barcelona. 
Raúl, un pluriempleado al que las horas del día le quedan escasas y que vuelca sus esfuerzos en unos terrenos de cultivo orgánico, es uno de los “superhéroes de barrio” de Gallecs. Como Iuri, un joven moldavo aspirante a profesionalizarse en la lucha libre. Como Maribel, una prostituta que tras varias décadas en el oficio ve cómo la espera entre servicio y servicio se alarga cada día más. Como Rose, una joven filipina que trabaja en una residencia de la tercera edad y trata de encontrar el mecanismo para no encariñarse con los internos. Y como la señora María, una anciana solitaria y lúcida que un día pierde la capacidad de ser autosuficiente. Para todos ellos cada nuevo día es una pelea, una incertidumbre. Y aun así encaran con decisión la tarea fatigosa de vivir, confiados de que una lluvia benefactora llegará en algún momento, borrando por un tiempo de sus existencias cualquier atisbo de amenaza. Fran Gayo
","Up to the late Sixties, Gallecs was a bucolic place in rural Catalonia. However, the expansion of urban areas and unleashed industrialization turned that place into a territory sunk between freeways and housing developments in Barcelona’s outskirts. 
Raúl, a multipurpose employee who has no free time and puts his efforts on a land where he does organic farming, is one of Gallecs “neighborhood superheroes”. Like Iuri, a young Moldavian who aspires to become a professional wrestler. Like Maribel, a prostitute who after several decades feels the time stretching between each client. Like Rose, a young Philippine girl working in an elderly residence who tries to find a mechanism to avoid growing fond of the interns. And like Miss María, a lonely, lucid old woman who one day loses her ability to be self-sufficient. For all of them, every day is a new struggle, an uncertainty. Yet they face with determination the tiring task of living, trusting one day a beneficial rain will fall and, at least for a while, erase from their existences any shred of menace. FG ",NULL,85,NULL,1,8,NULL,125,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Maria Ros, Raül Molist, Rosemarie Abella, Iurie Timbur, Maribel Martí","G: Neus Ballús, Pau Subirós
F: Diego Dussuel 
E: Neus Ballús, Domi Parra
S: Pau Subirós 
M: David Crespo
PE: Pau Subirós 
CP: El Kinògraf
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130229,la_plaga_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 16:26,27/03/2013 15:37,0,0,0,0,,NULL,0,0,0,0
243,12,NULL,NULL,Post Tenebras Lux,,,,146,82,4,166,2012,NULL,"Los primeros minutos son extraordinarios: en una cancha de fútbol en el campo, una niña rodeada de animales camina mientras está a punto de desatarse una tormenta. No es necesariamente una postal de terror, pero la soledad de la niña tiene acaso una dimensión de indefensión cósmica; es un preámbulo superior al amanecer teológico de Luz silenciosa, y un aviso de que todo el film será un prodigio perceptivo. Después, un Belcebú anaranjado visita el hogar de un niño, quizás un recuerdo o un sueño pretérito de Juan, que vive con sus dos hijos y su mujer en una especie de paraíso pastoral a un par de horas del DF, no exento de conflictos. Reygadas no sólo inventa un caleidoscopio visual a través de una lentilla que duplica y altera la realidad viviente que pasa frente a la cámara, sino que también prueba un sistema narrativo no lineal más cercano a un modelo cognitivo y onírico, como si todo el film fuera la recolección de fragmentos episódicos de la vida de su personaje principal, quizás ya en otro mundo. Materialmente fascinante y narrativamente desafiante, Post Tenebras Lux es una bienvenida y necesaria anomalía en el contexto del cine contemporáneo, un film libre, sin precedentes. Roger Koza
","The first minutes are extraordinary: a girl walks through a soccer field surrounded by animals, while a storm is coming. It’s not necessarily a horror postcard, but the girl’s loneliness has an element of cosmic defenselessness. The prelude is superior to the theological dawn of Silent Light, and also warns us the entire film will be a perceptive wonder. Later, an orange Beelzebub visits a child’s home, in what maybe is a memory, or a dream dreamed by Juan, who lives with his two children and his wife in a sort of pastoral paradise –not without conflicts– located a couple of hours away from Mexico City. Reygadas not only invents a visual kaleidoscope through a lens that duplicates and alters the living reality in front of the camera –he also tests a non-lineal narrative system that is closer to a cognitive and dreamlike model, as if the while film was the recollection of episodes from the main character’s life, who is maybe already in a different world. Materially fascinating and with a challenging storytelling, Post Tenebras Lux is a necessary and welcomed anomaly in the context of contemporary cinema. A free, unprecedented film. RK",NULL,155,NULL,1,8,NULL,126,0,0,0,0,0,0,0,0,0,0,0,0,0,,"Adolfo Jiménez Castro, Nathalia Acevedo,Willebaldo Torres, 
Rut Reygadas, Eleazar Reygadas","G: Carlos Reygadas 
F: Alexis Zabé
E: Natalia López 
DA: Nohemi González
S: Gilles Laurent 
P: Jaime Romandia, 
Carlos Reygadas 
PE: Fiorella Moretti, 
Jean Labadie 
CP: Nodream Cinema, Mantarraya Producciones 
",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,piIsBYoCX0o,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130350,post_tenebras_lux_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 16:29,27/03/2013 16:19,0,0,0,0,,NULL,0,0,0,0
244,12,NULL,NULL,Radiografía del desierto,,An X-Ray of the Desert,,13,0,0,0,2013,NULL,"Cuando Martínez Estrada escribió Radiografía de la Pampa, su análisis estaba influenciado por la lectura de exploradores y viajeros que se habían animado a aventurarse por tierras hasta ese entonces desconocidas. Radiografía del desierto no sólo toma prestado el título de aquella obra, sino que retoma la idea de adentrarse en zonas extrañas, excepto que la complejidad viene dada en el presente por el hecho de que ya no existen lugares por descubrir (uno de los hechos que desvela a Herzog y su búsqueda por tierras vírgenes).
El secreto probablemente resida en que ya no se trata de descubrir nuevos territorios, sino de volver a ver esos que creemos conquistados. Si siempre hay algo para descubrir más allá de los que muestran los mapas, Donoso se embarca en esa empresa con ese objetivo. El destino es el desierto argentino. Partiendo de la figura de Francisco de Hoces, marino español que terminó descubriendo por casualidad el Cabo de Hornos –lugar que parece no ofrecer más que ausencia y silencio– se abre para revelar, a veces por azar, otras por el destino mismo, un interior repleto de historias y personas asombrosas. Leandro Listorti
","When Martínez Estrada wrote Radiografía de la Pampa, his analysis was influenced by his readings of the literature by explorers and travelers who had ventured into what used to be unknown lands. An X-Ray of the Desert not only borrows the title from that book, but it also picks up the idea of venturing into strange areas, except the complexity today lies on the fact that there are no more places left to discover (one of the facts that haunts Herzog and his search for virgin lands).
The secret probably lies in that the idea is no longer to discover new territories, but to return to those we believe to be already conquered. If there’s always something to discover beyond what is shown in the maps, Donoso embarks in his enterprise with that objective. The destination is the Argentine desert. Starting from Francisco de Hoces, a Spanish sailor who ended up discovering Cape Horn by chance –a place that seems to offer nothing but absence and silence–, the film opens up and reveals, sometimes by chance and others by fate, an interior filled with amazing stories and characters. LL",NULL,100,NULL,1,11,NULL,127,0,0,0,0,0,0,0,0,0,0,0,0,0,,,"G, E, PE: Mariano Donoso
F: Juan Sirk Hauser, Mariano Donoso
DA: Selva Tulian 
S: Alejandro Alonso
P: Mariano Donoso, Franco Pellegrino
CP: El Zonda Cine",1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,,,https://www.tuentrada.com/bafici/Online/default.asp?doWork::WScontent::search=1&BOset::WScontent::SearchCriteria::search_criteria=.bafici20130354,radiografia_del_desierto_1.jpg,NULL,NULL,NULL,NULL,NULL,13/03/2013 16:31,27/03/2013 16:19,0,0,0,0,,NULL,0,0,0,0
