id_director;name_;bio_es;bio_en;published;filepic1;created_ts;updated_ts
152;Matt Porterfield;Nació en Baltimore, EEUU, en 1977. Estudió cine en la Escuela de Artes Tisch de la Universidad de Nueva York, y actualmente enseña guion y producción en la Universidad Johns Hopkins. Sus dos primeros largometrajes, Hamilton (2006) y Putty Hill (2010), se exhibieron en el Bafici ‘10.;He was born in Baltimore, USA, in 1977. He studied Filmmaking at the Tisch Schoolf of the Arts in the University of New York, and is currently teaching Scriptwriting and Film Production at the Johns Hopkins University. His two first films, Hamilton (2006) and Putty Hill (2010), were screened in Bafici ‘10.;1;matt_porterfield_1.jpg;2013-03-12 16:02:50;2013-03-12 16:02:50
153;Simon Klose ;"Nació en Suecia en 1975. Graduado en derecho en la Universidad de Estocolmo, continuó su formación en Japón y Sudáfrica. Realizó videos musicales y el corto documental Sweet Memories Garden Centre (2006). TPB AFK: The Pirate Bay Away from Keyboard es su primer largometraje documental.
";He was born in Sweden in 1975. A Law graduate from the University of Stockholm, he continued his studies in Japan and South Africa. He directed music videos and the documentary short film Sweet Memories Garden Centre (2006). TPB AFK: The Pirate Bay Away from Keyboard is his first feature-length documentary.;1;simon_klose_1.jpg;2013-03-12 16:03:09;2013-03-25 18:41:34
154;Maximiliano Pelosi ;"Nacido en Buenos Aires en 1977, se graduó en producción de cine en el Instituto ORT y en el Instituto Nacional del Audiovisual (INA) de París, Francia. Dirigió los cortometrajes Varados en Barracas (2002) y Dionisio está vivo (2005), y el largometraje documental Otro entre otros (2010).
";"Born in Buenos Aires in 1977, he majored in film production at the ORT Institute and the National Audiovisual Institute (INA) in Paris, France. He directed the short films Varados en Barracas (2002) and Dionisio está vivo (2005), and the documentary feature Otro entre otros (2010).
";1;maximiliano_pelosi_1.jpg;2013-03-12 16:03:51;2013-03-12 16:03:51
155;Dror Shohet ;"Estudió animación en la Academia de Arte y Diseño Bezalel de Jerusalén, Israel, y artes audiovisuales en el Sapir College. Trabaja en televisión, dicta talleres de video para adolescentes y coordina el Festival de Cine Israelí de Roma. Vegetative Love es su primer largometraje.
";She studied Animation at the Bezalel Academy of Arts and Design of Jerusalem, Israel, and Audiovisual Arts at Sapir College. She works in television, conducts video workshops for teenagers, and coordinates the Israeli Cinema Festival in Rome. Vegetative Love is her first film.;1;dror_shohet_1.jpg;2013-03-12 16:04:34;2013-03-12 16:04:34
156;Denis Côté ;"Nacido en 1973 en New Brunswick, Canadá, trabajó como periodista y realizó los largometrajes Les États nordiques (2005; Bafici ‘06), Nos vies privées (2007; Bafici ‘08), Elle veut le chaos (2008; Bafici ‘09), Carcasses (2009; Bafici ‘10), Curling (2010; Bafici ‘11) y Bestiaire (Bafici ‘12).
";"Born in 1973 in New Brunswick, Canada, he worked as a journalist and directed the films Drifting States (2005; Bafici ‘06), Our Private Lives (2007; Bafici ‘08), All That She Wants (2008; Bafici ‘09), Carcasses (2009; Bafici ‘10), Curling (2010; Bafici ‘11) and Bestiaire (Bafici ‘12).";1;denis_cote_1.jpg;2013-03-12 16:06:48;2013-03-12 16:06:48
157;Ramiro Ledo Cordeiro ;"Nació en Lugo, España, en 1981. Estudió comunicación antes de realizar el máster en Documental Creativo de la Universidad Autónoma de Barcelona. Dirigió CCCV (Cineclube Carlos Varela) (2005), O proceso de Artaud (2010) y Galicia 1936-2011. Estudos sobre o filme de Carlos Velo (2011; con Pablo Cayuela).
";"He was born in Lugo, Spain, in 1981. He studied Communication before doing a Masters in Creative Documentary at the Autonomous University of Barcelona. He directed CCCV (Cineclube Carlos Varela) (2005), O proceso de Artaud (2010) and Galicia 1936-2011. Estudos sobre o filme de Carlos Velo (2011; together with Pablo Cayuela).";1;ramiro_ledo_cordeiro_1.jpg;2013-03-12 16:07:31;2013-03-12 16:07:31
158;Bill Ross & Turner Ross;Nacidos en Ohio, Estados Unidos, ambos se graduaron en la Universidad de Arte y Diseño de Savannah. Realizaron juntos su primer film, 45365 (2009), ganador del Gran Premio del Jurado al Mejor Largometraje Documental en el Festival SXSW, entre otros galardones. ;Born in Ohio, USA, they both graduated from the Savannah University of Art and Design. Together they directed their first film, 45365 (2009), winner of the Grand Jury Prize for Best Documentary Film in the SXSW Festival, among other awards. ;1;bill_ross__turner_ross_1.jpg;2013-03-12 16:08:09;2013-03-12 16:08:09
159;Ignacio Bollini ;"Nació en 1989 en Buenos Aires, y estudia artes audiovisuales en el Instituto Universitario Nacional de las Artes. Tomó cursos de análisis cinematográfico con Pablo Suárez y Luis Franc, y de guión en SICA.
";"Born in 1989 in Buenos Aires, he studies Audiovisual Arts in the National University Institute of the Arts. She took workshops in film analysis with Pablo Suárez and Luis Franc, and in scriptwrirint in SICA.
";1;ignacio_bollini_1.jpg;2013-03-12 16:08:26;2013-03-12 16:08:26
160;Federico Luis Tachella ;"Nacido en Buenos Aires en 1990, estudió comunicación, actuación y pintura. 
Vidrios es su primer largometraje como director. También produjo Acá adentro, que compite en este Festival.
";"He was born in Buenos Aires in 1990. He has studied communication, acting and painting. Vidrios is his first feature film. He also produced Acá adentro, which is currently competing in the Festival. 
";1;federico_luis_tachella_1.jpg;2013-03-12 16:09:11;2013-04-02 17:18:47
162;Carla Subirana ;"Nació en Barcelona, España, en 1972. Licenciada en Comunicación Audiovisual en la Universidad Pompeu Fabra, trabajó en televisión y, en cine, con directores como Joaquim Jordà. Dirigió el largometraje Nadar (2008) y el capítulo Madalena del film colectivo Kanimambo (2011). En 2010 fundó Pandora Cinema.
";She was born in Barcelona, Spain, in 1972. A graduate in Audiovisual Communication from the Pompeu Fabra University, she worked in TV and in cinema with directors such as Joaquim Jordà. She directed Nadar (2008) and the chapter Madalena of the collective film Kanimambo (2011). In 2010 she founded Pandora Cinema.;1;carla_subirana_1.jpg;2013-03-12 16:09:52;2013-03-12 16:09:52
163;Shalimar Preuss;Nacida en 1980, estudió artes y cine tanto en Estados Unidos como en Francia, donde se graduó en el Estudio Nacional de Artes Contemporáneas Le Fresnoy. Dirigió cortos como Seul à seul (2005), L’Escale (2007) y Rendez-vous à Stella-Plage (2009). Ma belle gosse es su primer largometraje. ;Born in 1980, she studied Arts and Cinema both in the US and France, where she graduated from the Le Fresnoy National Study for Contemporary Arts. She directed several short films, including Seul à seul (2005), L’Escale (2007) and Rendez-vous à Stella-Plage (2009). My Blue-Eyed Girl is her first film. ;1;shalimar_preuss_1.jpg;2013-03-12 16:10:03;2013-03-12 16:10:03
164;Giovanni Columbu;Nacido en 1949 en Cerdeña, Italia, se graduó como arquitecto y escribió varios libros sobre esa disciplina. Fue director de programación de la RAI en Cagliari entre 1979 y 1999, cuando creó la productora Luches Film, con la que ha realizado cortos, documentales y el largometraje Arcipelaghi (2002).;Born in 1949 in Sardinia, Italy, he majored in Architecture and wrote several books on the matter. He was head of programming of the RAI in Cagliari between 1979 and 1999, when he founded the production company Luches Film, with which he has directed short films, documentaries, and the feature Arcipelaghi (2002).;1;giovanni_columbu_1.jpg;2013-03-12 16:10:33;2013-03-12 16:10:33
165;Avner Faingulernt ;"Doctor en Filosofía por la Universidad de East London, dirige la escuela de cine y televisión israelí Sapir College. Creador y director del Cinema South Festival, realizó junto a Abramson films como Eva (2002).
";"A PhD in Philosphy from the East London University, he runs the Israeli film and TV school Sapir College. Creator and head of the Cinema South Festival, together with Abramson he directed several films, including Eva (2002).
";1;avner_faingulernt_1.jpg;2013-03-12 16:10:36;2013-03-12 16:10:36
166;Keiko Tsuruoka;Nacida en la Prefectura de Nagano, Japón, en 1988, actualmente estudia cine y nuevos medios en la Universidad de las Artes de Tokio. Dirigió el cortometraje Tsutomete no kaeramichi (2009). The Town of Whales es su primer largometraje.;Born in the Nagano prefecture in Japan in 1988, she currently studies Filmmaking and New Media at the Tokyo University of the Arts. She directed the short film Tsutomete no kaeramichi (2009). The Town of Whales is her first feature film ;1;keiko_tsuruoka_1.jpg;2013-03-12 16:11:03;2013-03-12 16:11:03
167;Macabit Abramson ;"Estudiante del doctorado en Cine y TV de la Universidad de Tel Aviv, es profesora en el Sapir College. Junto a Faingulernt, dirigió Men on the Edge - Fishermen’s Diary (2005) y Matador of Love (2006), entre otros.
";"A PhD student in Film and TV at the University of Tel Aviv, she’s a professor at the Sapir College. Together with Faingulernt, she directed several films, including Men on the Edge - Fishermen’s Diary (2005) and Matador of Love (2006).
";1;macabit_abramson_1.jpg;2013-03-12 16:11:15;2013-03-12 16:11:15
168;Mahdi Fleifel;"Nacido en Dubai, Emiratos Árabes Unidos, creció en un campo de refugiados palestinos del Líbano y luego en Dinamarca. Vive en Londres, donde se graduó en la Escuela Nacional de Cine y TV. Realizó cortos como Hamoudi & Emil (2004), Arafat & I 
(2008) y Four Weeks (2009). Éste es su primer largometraje.";Born in Dubai, United Arab Emirates, he grew up in a Palestine refugee camp in Lebanon and later in Denmark. He lives in London, where he graduated from the National Film and TV School. He directed short films like Hamoudi & Emil (2004), Arafat & I (2008) and Four Weeks (2009). This is his first full-length film.;1;mahdi_fleifel_1.jpg;2013-03-12 16:11:37;2013-03-12 16:11:37
169;Patrick Meaney ;"Nació en Mamaroneck, EEUU, en 1985, y se graduó en la Universidad Wesleyana en 2007. Realizó los cortometrajes Universal Traveler (2007) y The Viral Man (2013), el largo documental Grant Morrison: Talking With Gods (2010) y la serie para internet The Third Age (2009-2013).
";He was born in Mamaroneck, USA, in 1985, and graduated at the Wesleyan University in 2007. He directed the short films Universal Traveler (2007) and The Viral Man (2013), the full-length documentary Grant Morrison: Talking With Gods (2010) and the internet series The Third Age (2009-2013).;1;patrick_meaney_1.jpg;2013-03-12 16:12:07;2013-03-12 16:12:07
170;Peter Strickland;"Nacido en Reading, Inglaterra, en 1973, realizó cortos como Bubblegum (1997) y A Metaphysical Education (2004) antes de dirigir su primer largometraje, Katalin Varga (2009; Oso de Plata en Berlín). Es miembro fundador del grupo músico-culinario The Sonic Catering Band, con el que ha editado varios álbumes.";"Born in Reading, England, in 1973, he directed several short films, including Bubblegum (1997) and A Metaphysical Education (2004), before directing his first feature-length film Katalin Varga (2009; Silver Bear in Berlin). He’s a founding member of the musical-culinary group The Sonic Catering Band, which has released several records.";1;peter_strickland_1.jpg;2013-03-12 16:12:13;2013-03-12 16:12:13
171;Mikael Marcimain;Nació en Estocolmo, Suecia, en 1970. Comenzó su carrera como asistente de dirección en el canal SVT, y luego realizó las series The Grave (2004), The Laser Man (2005) y How Soon Is Now? (2007). También dirigió la segunda unidad en El topo (Tomas Alfredson, 2011). Call Girl es su primer largometraje.;He was born in Stockholm, Sweden, in 1970. He began his career as an assistant director at the SVT network, and later made the series The Grave (2004), The Laser Man (2005) and How Soon Is Now? (2007). He was also second unit director in Tinker Tailor Soldier Spy (Tomas Alfredson, 2011). Call Girl is his first full-length film.;1;mikael_marcimain_1.jpg;2013-03-12 16:13:04;2013-03-12 16:13:04
172;Zach Weintraub ;"Nacido en Olympia, EEUU, estudió cine en la Universidad de Nueva York. Junto a Nandan Rao, fundó la productora Newhard Entertainment. Sus dos primeros largometrajes, Bummer Summer (2010) y The International Sign for Choking (2012), participaron de la Competencia Internacional del Festival.
";Born in Olympia, USA, he studied Filmmaking at the University of Nueva York. Together with Nandan Rao, he founded the production company Newhard Entertainment. His two first films, Bummer Summer (2010) and The International Sign for Choking (2012), were selected for the Festival’s International Competition.;1;zach_weintraub_1.jpg;2013-03-12 16:13:09;2013-03-12 16:13:09
173;Antoine Cattin;Nació en 1975 en Saignelégier, Suiza. Tras estudiar cine y ruso en la Universidad de Lausana, viajó varias veces a Rusia y trabajó como asistente de dirección en numerosos proyectos. Desde 2003 dirige documentales junto a Kostomarov.;He was born in 1975 in Saignelégier, Switzerland. After studying Film and Russian at the University Lausanne, he traveled several times to Russia and worked as an assistant director in many projects. Since 2003 he directs documentaries together with Kostomarov. ;1;antoine_cattin_1.jpg;2013-03-12 16:13:47;2013-03-12 16:13:47
174;Eduardo López López ;"Nació en 1976 en la ciudad de Mendoza, y en 2001 egresó de la Enerc como montajista cinematográfico. Actualmente desarrolla su carrera como montajista y corrector de color e imagen en largometrajes documentales y de ficción. Z.U.G.A. es su debut como director.
";"He was born in 1976 in the city of Mendoza, and in 2001 he graduated from the Enerc as a Film Editor. He’s currently developing his career as an editor and color corrector in fiction and documentary films. Z.U.G.A. is his directorial debut.
";1;eduardo_lopez_lopez_1.jpg;2013-03-12 16:13:52;2013-03-12 16:13:52
175;Pavel Kostomarov;Nacido en Moscú, Rusia, en 1975, estudió en el instituto de cine VGIK. Junto a Cattin realizaron cortos y mediometrajes como Transformator (2003) y Vivre en paix (2005), y su primer largo documental, La Mère (Bafici ‘09). ;Born in Moscow, Russia, in 1975, he studied at the VGIK Film Institute. He and Cattin directed short and medium-length films such as Transformator (2003) and Vivre en paix (2005), and their first documentary film, La Mère (Bafici‘09). ;1;pavel_kostomarov_1.jpg;2013-03-12 16:15:31;2013-03-12 16:15:31
176;Mitch Jenkins ;"Reconocido fotógrafo publicitario, trabajó con Alan Moore en el libro Unearthing (2010). Actualmente desarrollan juntos el film en episodios The Show, del cual forman parte estos cortos.
";A renowned advertising photographer, he worked with Alan Moore in the book Unearthing (2010). They’re currently developing together the episodic film The Show, of which these short films are part of.;1;mitch_jenkins_1.jpg;2013-03-12 16:15:35;2013-03-12 16:15:35
177;Ana Lily Amirpour ;Nacida en Inglaterra, creció en EEUU, donde estudió en la Escuela de Cine de la UCLA. Dirigió, entre otros, los cortos True Love, Ana Lily Amirpour Likes This (ambos de 2010) y Pashmaloo (2011).;Born in England, she grew up in USA where she studied at the UCLA Film School. She directed several short films, including True Love, Ana Lily Amirpour Likes This (both in 2010) and Pashmaloo (2011).;1;ana_lily_amirpour_1.jpg;2013-03-12 16:16:22;2013-03-12 16:16:22
178;Adrián Orr ;"Nació en Madrid, España, en 1981. Se graduó en comunicación en la UCM, y luego estudió cine en la ESTC de Lisboa. Dirigió los cortometrajes documentales Las hormigas (2007) y De caballeros (2010).
";He was born in Madrid, Spain, in 1981. He majored in Communication at the UCM, and later studied Filmmaking at the ESTC in Lisbon. He directed the documentary short films The Ants (2007) and Gentlemen (2010).;1;adrian_orr_1.jpg;2013-03-12 16:17:14;2013-03-12 16:17:14
251;Melina Serber;"Nacida en Buenos Aires en 1986, estudió diseño de imagen y sonido en la UBA. Trabajó como asistente de producción y dirección en diversos proyectos audiovisuales, y es profesora de cine en la UBA.
";Born in Buenos Aires in 1986, she studied Image and Sound Design at the UBA. She worked as a production assistant and director in several audiovisual projects, and works as a film professor at the UBA.;1;melina_serber_1.jpg;2013-03-12 19:26:10;2013-03-12 19:26:10
179;Athina Rachel Tsangari ;"Nacida en Grecia, vive y trabaja entre ese país y en Estados Unidos. Estudió literatura en la Universidad Aristóteles de Tesalónica y cine en Texas. Fundó la productora Haos Films, y dirigió The Slow Business of Going (Bafici ‘01) y Attenberg (2010), que le valió el premio a Mejor Directora en el Bafici ‘11.
";Born in Greece, she lives and works between that country and the US. She studied Literature at the Aristotle University in Thessaloniki and Filmmaking in Texas. She founded the production company Haos Films, and directed The Slow Business of Going (Bafici ‘01) and Attenberg (2010), for which she won Bet Director in Bafici ‘11.;1;athina_rachel_tsangari_1.jpg;2013-03-12 16:17:55;2013-03-12 16:17:55
180;Alfredo Soderguit;Nació en Rocha, Uruguay, en 1973. Desde 1998, ha ilustrado casi cuarenta libros infantiles, tanto en su país como en Argentina y Noruega. En 1999 fundó el colectivo artístico SO (Symbolic Operation), y en 2005 el estudio Palermo Animation junto a Alejo Schettini. AninA es su primer largometraje como director.;He was born in Rocha, Uruguay, in 1973. Since 1998, he has illustrated almost forty children’s books, both in his country and Argentina and Norway. In 1999 he founded the art group SO (Symbolic Operation), and the studio Palermo Animation together with Alejo Schettini in 2005. AninA is his first feature film as a director.;1;alfredo_soderguit_1.jpg;2013-03-12 16:18:33;2013-03-12 16:18:33
181;Craig Webster ;"Nació en Tacoma, EEUU, en 1983. Estudió matemática y física en Oxford, y cine en Iowa. Dirigió The Fibonacci Sequence (2008), Wowie, Wowie pt 2, (ambos de 2010), Blushing y Heck (ambos de 2012).
";He was born in Tacoma, USA, in 1983. He studied Mathematics and Physics in Oxford, and Filmmaking in Iowa. He directed The Fibonacci Sequence (2008), Wowie, Wowie pt 2, (both in 2010), Blushing and Heck (both in 2012).;1;craig_webster_1.jpg;2013-03-12 16:18:49;2013-03-12 16:18:49
182;Rinio Dragasaki ;"Nacida en Atenas, Grecia, en 1980, estudió cine en esa ciudad y en Barcelona. Ha dirigido documentales y comerciales para televisión, y los cortometrajes Decibel (2001) y Leaving (2005).
";"Born in Athens, Greece, in 1980, she studied Filmmaking in that city and in 
Barcelona. She has directed documentaries for TV, and the short films Decibel (2001) and Leaving (2005).";1;rinio_dragasaki_1.jpg;2013-03-12 16:19:27;2013-03-12 16:19:27
183;Chloe Domont ;"Nacida en Los Angeles, EEUU, estudió cine y televisión en la Escuela de Artes Tisch de la NYU. Dirigió, entre otros, Hear Me Fall (2010), Welcome to Greenpoint (2011) y Jack’s Not Sick Anymore (2012).
";Born in Los Angeles, USA, she studied Film and TV Directing at the Tisch School of the Arts in NYU. She directed several short films, including Hear Me Fall (2010), Welcome to Greenpoint (2011) and Jack’s Not Sick Anymore (2012).;1;chloe_domont_1.jpg;2013-03-12 16:20:33;2013-03-12 16:20:33
184;Ana Guevara & Leticia Jorge;Nacidas ambas en Montevideo, Uruguay (Guevara en 1980 y Jorge en 1981), egresaron como licenciadas en Comunicación Social de la Universidad Católica del Uruguay. Desde 2004 trabajan juntas, y han escrito y dirigido los cortos El cuarto del fondo (2006) y Corredores de verano (2009). Tanta agua es su primer largometraje.;Born in Montevideo, Uruguay (Guevara in 1980 and Jorge in 1981), they both graduated in Social Communication from the Uruguay Catholic University. They work together since 2004 and have written and directed the short films El cuarto del fondo (2006) and Corredores de verano (2009). So Much Water is their first feature length film.;1;ana_guevara__leticia_jorge_1.jpg;2013-03-12 16:20:41;2013-03-15 21:09:22
185;Kim Dong-ho ;"Nacido en 1937 en Corea, en 1996 fundó el Festival Internacional de Cine de Pusán. Lo dirigió hasta el 2010. Actualmente es el director de la Escuela de Cine de la Universidad Dankook.
";Born in 1937 in Korea, in 1996, he founded the Busan International Film Festival. He directed it until 2010. He’s currently the director of the Dankook University’s Film School.;1;kim_dong-ho_1.jpg;2013-03-12 16:21:17;2013-03-12 16:21:17
186;Jean-Marie Straub ;"Nació en Metz, Francia, en 1933, y estudió literatura. Junto a Danièle Huillet, realizaron films como Machorka-Muff (1963) y Antigone (1991), incluidos en el foco que les dedicó el Bafici ‘09.
";He was born in Metz, France, in 1933, and studied Literature. Together with Danièle Huillet, they have directed many films, including Machorka-Muff (1963) and Antigone (1991), both included in the Focus on their work held by Bafici ‘09.;1;jean-marie_straub_1.jpg;2013-03-12 16:22:36;2013-03-12 16:22:36
187;Sophie Letourneur  ;"Nació en 1978 en Suresnes, Francia. Estudió artes aplicadas en Duperré y en la Escuela Superior de Artes Decorativas (ENSAD). Realizó el corto La Tête dans le vide (2004), el mediometraje Rock & Canyon (2007) y el largo La Vie au Ranch (2010; Bafici ‘11). Su largo Les Coquillettes participa de la Competencia Internacional de esta edición.
";"She was born in 1978 in Suresnes, France. She studied Applied Arts in Duperré and the Advanced School of Decorative Arts (ENSAD). She directed the short films La Tête dans le vide (2004), the medium length films Rock & Canyon (2007), and the feature La Vie au Ranch (2010; Bafici ‘11). Her feature Les Coquillettes is included in this edition’s International Competition.
";1;sophie_letourneur_1.jpg;2013-03-12 16:23:24;2013-03-12 16:23:24
188;Chema García Ibarra ;"Nació en Elche, España, en 1980. Licenciado en Publicidad y Relaciones Públicas por la Universidad de Alicante, dirigió los cortos El ataque de los robots de Nebulosa-5 (2009) y Protopartículas (2010).
";He was born in Elche, Spain, in 1980. An Advertising and Public Relations major from the University of Alicante, he directed El ataque de los robots de Nebulosa-5 (2009) and Protopartículas (2010).;1;chema_garcia_ibarra_1.jpg;2013-03-12 16:24:16;2013-03-12 16:24:16
189;Miguel Fonseca ;"Nació en Lisboa, Portugal, en 1973, y estudió filosofía en esa ciudad. Trabaja como guionista y continuista, y dirigió los cortometrajes Alpha (2008) y I Know You Can Hear Me (2010). 
";He was born in Lisbon, Portugal, in 1973, and studied Philosophy in that city. He works as a scriptwriter and script supervisor, and directed the short films Alpha (2008) and I Know You Can Hear Me (2010). ;1;miguel_fonseca_1.jpg;2013-03-12 16:24:53;2013-03-12 16:24:53
190;Rafael Urban ;"Nació en Curitiba, Brasil, en 1985. Dirigió los cortometrajes João e Maria (2006), Atrizes, Uma volta no parque (ambos de 2008) y Bolpebra (2011; junto a Guilherme Marinho y João Castelo Branco).
";"He was born in Curitiba, Brazil, in 1985. He directed the short films João e Maria (2006), Atrizes, Uma volta no parque (both in 2008) and Bolpebra (2011; together with Guilherme Marinho and João Castelo Branco).";1;rafael_urban_1.jpg;2013-03-12 16:25:32;2013-03-12 16:25:32
191;Renate Costa ;"Nacida en 1981 en Paraguay, dirigió el documental Cuchillo de palo, premiado en el Bafici ‘10.
";"Born in Paraguay in 1981, she directed the documentary 108, awarded at Bafici ‘10.

";1;renate_costa_1.jpg;2013-03-12 16:27:10;2013-03-12 16:27:10
193;Jim Finn ;"Nació en Missouri, EEUU, en 1968. El Bafici ‘09 le dedicó un foco que incluyó sus cortos, Interkosmos (2006), La trinchera luminosa del presidente Gonzalo (2007) y The Juche Idea (2008).
";He was born in Missouri, USA, in 1968. Bafici ‘09 held a focus on his work, which included his short films, Interkosmos (2006), La trinchera luminosa del presidente Gonzalo (2007), and The Juche Idea (2008).;1;jim_finn_1.jpg;2013-03-12 16:32:26;2013-03-12 16:32:26
195;Kurdwin Ayub;"Nacida en Irak y criada en Viena, con veintitrés años Kurdwin Ayub es una figura especial dentro de la escena de jóvenes cineastas en Austria. Al día de hoy, su trabajo incluye alrededor de una docena de cortos, la mayoría de ellos de no más de unos minutos, que sin embargo ya pueden ser vistos como una obra tan absolutamente única y consistente como prometedora.
";"Born in Iraq and raised in Vienna, 23-year-old Kurdwin Ayub is a singular figure among Austria’s young filmmakers. Her work to date includes about a dozen short films, most of them no longer than a few minutes, yet it can already be regarded as an absolutely unique, and consistent oeuvre – and as very promising.
";1;kurdwin_ayub_1.jpg;2013-03-12 16:40:49;2013-03-15 16:46:11
196;Directores varios (Far From Afghanistan);"John Gianvito fue premiado en el Bafici ‘01 por The Mad Songs of Fernanda Hussein y en el Bafici ‘08 por Profit Motive and the Whispering Wind. Travis Wilkerson dirigió An Injury to One (Bafici ‘03); Jon Jost, Over Here (Bafici ‘08); Minda Martin, Free Land (Bafici ‘11); y Soon-Mi Yoo, Dangerous Supplement (2006).
";"John Gianvito was awarded in Bafici ‘01 for The Mad Songs of Fernanda Hussein and in Bafici ‘08 for Profit Motive and the Whispering Wind. Travis Wilkerson directed An Injury to One (Bafici ‘03); Jon Jost, Over Here (Bafici ‘08); Minda Martin, Free Land (Bafici ‘11); and Soon-Mi Yoo, Dangerous Supplement (2006).
";1;directores_varios_far_from_afghanistan__1.jpg;2013-03-12 16:45:31;2013-03-25 18:11:50
197;José Luis Torres Leiva;Nacido en Santiago de Chile en 1975, estudió comunicación audiovisual en el UNIACC. Realizó documentales como El tiempo que se queda (premiado en el Bafici ‘07) y Tres semanas después (Bafici ‘11), y los largos de ficción El cielo, la tierra y la lluvia (Bafici ‘08) y Verano (Bafici ‘12).;Born in Santiago, Chile, in 1975, he studied Audiovisual Communication at the UNIACC. He made the documentaries The Time That Remains (awarded at Bafici ‘07) and Three Weeks Later (Bafici ‘11), and the feature-length films The Sky, the Earth, and the Rain (Bafici ‘08) and Summer (Bafici ‘12).;1;jose_luis_torres_leiva_1.jpg;2013-03-12 16:51:36;2013-03-12 16:51:36
198;Jorge Perugorría ;"Nacido en La Habana, Cuba, en 1965, es actor de cine y teatro, pintor y escultor. Actuó en Fresa y chocolate (1993), Guantanamera (1995), Miel para Oshún (2001) y Che (2008), entre muchos otros films. Codirigió con Arturo Sotto Díaz Habana abierta (2003), y con Vladimir Cruz Afinidades (2010).
";"Born in Havana, Cuba, in 1965, he’s a film and theater actor, painter and sculptor. He starred in Strawberry and Chocolate (1993), Guantanamera (1995), Honey for Oshun (2001) and Che (2008), among many other films. He co-directed Habana abierta (2003) with Arturo Sotto Díaz, and Afinidades (2010) with Vladimir Cruz.
";1;jorge_perugorria_1.jpg;2013-03-12 16:59:29;2013-03-12 16:59:29
199;James Schneider  ;"Nacido en Washington DC, EEUU, vive en París. Ha colaborado con muchos músicos, realizando videoclips y proyecciones en vivo. Dirigió 1, 2, 3, Whiteout (2007) y Jean Epstein, Young Oceans of Cinema (2011).
";"Born in Washington DC, USA, he lives in Paris. He collaborated with many musicians, directing music videos and live projections. He directed 1, 2, 3, Whiteout (2007) and Jean Epstein, Young Oceans of Cinema (2011).
";1;james_schneider_1.jpg;2013-03-12 17:00:06;2013-03-12 17:00:06
200;Benjamín Echazarreta ;"Nacido en Chile en 1975, vive en París. Trabajó como director de fotografía en 77 Doronship (P. Agüero, Bafici ‘09) y Navidad (S. Lelio, Bafici ‘10), entre muchos otros films. Éste es su debut como director.
";Born in Chile in 1975, he lives in Paris. He worked as a cinematographer in several films, including 77 Doronship (P. Agüero, Bafici ‘09) and Christmas (S. Lelio, Bafici ‘10). This is his directorial debut.;1;benjamin_echazarreta_1.jpg;2013-03-12 17:00:53;2013-03-12 17:00:53
201;Emmett Malloy ;"Nacido en Los Angeles, EEUU, estudió en la Universidad de Santa Clara. Dirigió Thicker Than Water (2000; con Jack Johnson y Chris Malloy) y The White Stripes: Under Great White Northern Lights (2009). Junto a su hermano Brendan, realizó videoclips para Oasis, Weezer y Metallica, entre otros.
";"Born in Los Angeles, USA, he studied at the University of Santa Clara. He directed Thicker Than Water (2000; with Jack Johnson and Chris Malloy) and The White Stripes: Under Great White Northern Lights (2009). Together with his brother Brendan, he directed music videos for Oasis, Weezer and Metallica, among other bands.";1;emmett_malloy_1.jpg;2013-03-12 17:01:48;2013-03-15 21:11:38
202;Daniel V. Villamediana ;"Nacido en Valladolid, España, en 1975, es licenciado en Historia y doctor en Historia del Arte. Miembro fundador de la revista Letras de Cine, dirigió los cortos Espacio público (2006) y El Evangelio (2009; Bafici ‘10) y los largos El brau blau (2008; Bafici ‘09) y La vida sublime (2010; Bafici ‘11).
";"Born in Valladolid, Spain, in 1975, he’s a History major with a PhD in Art History. A founding member of the magazine Letras de Cine, he directed the short films Espacio público (2006) and El Evangelio (2009; Bafici ‘10) and the feature length films The Blue Bull (2008; Bafici ‘09) and The Life Sublime (2010; Bafici ‘11).
";1;daniel_v._villamediana_1.jpg;2013-03-12 17:02:37;2013-03-12 17:02:37
203;Sergio Cucho Costantino ;"Nacido en 1965 en Mendoza, estudió animación en el IDAC y desde 1988 trabaja en el área de producción, tanto para la TV argentina como para el exterior. En 2006 fundó la productora Buen Día Films, con la que realizó su primer largometraje documental, Buen día, día (2009), exhibido en el Bafici ‘10.
";Born in 1965 in Mendoza, he studied Animation at the IDAC and since 1988 he works in production, for both local and foreign TV. In 2006 he founded the production company Buen Día Films, with which he made his first documentary film Buen día, día (2009), screened in Bafici ‘10.;1;sergio_cucho_costantino_1.jpg;2013-03-12 17:03:23;2013-03-12 17:21:27
